Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,objbody,111,0.0989,0.4687,-0.0380,150,150,150
0,0.000,objbody,112,0.1087,0.4696,-0.0411,150,150,150
0,0.000,objbody,113,0.1178,0.4693,-0.0387,150,150,150
0,0.000,objbody,114,0.1260,0.4654,-0.0228,150,150,150
0,0.000,objbody,115,0.1159,0.1191,-0.0557,150,150,150
0,0.000,objbody,116,0.1104,0.1186,-0.0529,150,150,150
0,0.000,objbody,117,0.1032,0.1187,-0.0547,150,150,150
0,0.000,objbody,118,0.0978,0.1195,-0.0642,150,150,150
0,0.000,objbody,119,0.1021,0.1226,-0.0817,150,150,150
0,0.000,objbody,120,0.1089,0.1231,-0.0844,150,150,150
0,0.000,objbody,121,0.1151,0.1230,-0.0823,150,150,150
0,0.000,objbody,122,0.1208,0.1205,-0.0664,150,150,150
0,0.000,objbody,123,0.1222,0.5032,0.0043,150,150,150
0,0.000,objbody,124,0.1115,0.5018,0.0086,150,150,150
0,0.000,objbody,125,0.0973,0.5023,0.0058,150,150,150
0,0.000,objbody,126,0.0868,0.5056,-0.0089,150,150,150
0,0.000,objbody,127,0.0953,0.5121,-0.0327,150,150,150
0,0.000,objbody,128,0.1085,0.5133,-0.0369,150,150,150
0,0.000,objbody,129,0.1208,0.5128,-0.0337,150,150,150
